date,sentiment_corporate,has_corporate,sentiment_energy,has_energy,sentiment_forex,has_forex,sentiment_macro,has_macro,news_count
2015-03-03,-0.9291,1.0,-0.5203,1.0,0.0,0.0,-0.204,1.0,4
2015-03-04,-0.8991,1.0,0.007650000000000004,1.0,0.0,0.0,-0.9106000000000001,1.0,5
2015-03-05,0.0,0.0,0.0357,1.0,0.0,0.0,-0.14076666666666668,1.0,4
2015-03-06,-0.1323,1.0,0.0,0.0,0.0,0.0,-0.12619999999999998,1.0,4
2015-03-07,0.0,0.0,-0.49915,1.0,0.0,0.0,-0.2411,1.0,3
2015-03-08,0.0122,1.0,0.9055,1.0,0.0,0.0,0.0,0.0,2
2015-03-09,-0.04520000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015-03-10,-0.9022,1.0,0.43673333333333336,1.0,0.0,0.0,0.05765,1.0,6
2015-03-11,-0.8199,1.0,0.42250000000000004,1.0,0.0,0.0,0.0,0.0,5
2015-03-12,-0.9267,1.0,-0.3674,1.0,0.0,0.0,0.56135,1.0,4
2015-03-13,0.0,0.0,-0.61995,1.0,0.0,0.0,0.2733333333333333,1.0,5
2015-03-14,0.40135,1.0,0.183,1.0,0.0,0.0,0.084275,1.0,8
2015-03-16,-0.32615,1.0,0.9035,1.0,-0.01,1.0,0.4873,1.0,8
2015-03-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.5575,1.0,3
2015-03-18,-0.2164,1.0,0.2145,1.0,0.0,0.0,0.40673333333333334,1.0,6
2015-03-19,-0.9518,1.0,-0.8196,1.0,0.0,0.0,-0.716,1.0,3
2015-03-20,0.11819999999999999,1.0,0.3065,1.0,0.0,0.0,-0.9234,1.0,5
2015-03-21,-0.0504,1.0,-0.7893,1.0,0.0,0.0,0.0,0.0,2
2015-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.1225,1.0,1
2015-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.1199,1.0,2
2015-03-25,0.0674,1.0,0.1639,1.0,0.0,0.0,-0.32615,1.0,6
2015-03-26,-0.9083,1.0,0.17200000000000001,1.0,0.0,0.0,0.0,0.0,4
2015-03-27,-0.942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-03-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.52875,1.0,2
2015-03-29,0.0,0.0,0.0807,1.0,0.0,0.0,0.0,0.0,1
2015-03-30,0.0,0.0,0.0,0.0,0.8148,1.0,0.1381,1.0,3
2015-03-31,-0.9392,1.0,0.0838,1.0,0.0,0.0,-0.0388,1.0,3
2015-04-01,0.06225,1.0,0.0,0.0,0.0,0.0,-0.4397,1.0,5
2015-04-02,-0.2143333333333333,1.0,0.0,0.0,0.0,0.0,-0.7529,1.0,5
2015-04-03,-0.4151,1.0,0.6374,1.0,0.0,0.0,-0.8714,1.0,4
2015-04-04,0.8067,1.0,0.2222,1.0,0.0,0.0,0.9051,1.0,3
2015-04-06,0.0063999999999999994,1.0,0.0366,1.0,-0.306,1.0,0.0,0.0,4
2015-04-07,0.41855,1.0,0.14955000000000002,1.0,0.0,0.0,0.04455,1.0,6
2015-04-08,-0.013249999999999984,1.0,0.0,0.0,0.0,0.0,-0.16135000000000002,1.0,4
2015-04-09,0.1182,1.0,-0.66885,1.0,0.0,0.0,0.36805,1.0,6
2015-04-10,0.815,1.0,0.18873333333333334,1.0,0.0,0.0,0.2006,1.0,8
2015-04-11,0.138725,1.0,-0.537,1.0,0.0,0.0,0.0,0.0,5
2015-04-12,0.4243,1.0,0.8536,1.0,0.0,0.0,0.0,0.0,3
2015-04-13,0.0,0.0,0.0,0.0,0.7461,1.0,0.0743,1.0,2
2015-04-15,0.2477,1.0,-0.6288,1.0,0.0,0.0,0.0,0.0,3
2015-04-16,-0.37839999999999996,1.0,0.0,0.0,0.0,0.0,-0.8912,1.0,3
2015-04-17,0.0,0.0,0.1382,1.0,0.0,0.0,0.748,1.0,3
2015-04-18,0.0,0.0,0.841,1.0,0.0,0.0,0.9019,1.0,2
2015-04-19,0.0,0.0,0.493975,1.0,0.0,0.0,0.0,0.0,4
2015-04-20,0.0508,1.0,0.6105,1.0,0.8498,1.0,0.3033,1.0,4
2015-04-21,0.7491,1.0,0.2219,1.0,0.0,0.0,0.0,0.0,3
2015-04-22,-0.64445,1.0,0.136,1.0,0.0,0.0,0.0219,1.0,4
2015-04-23,0.7431,1.0,-0.038999999999999986,1.0,0.0,0.0,0.0,0.0,4
2015-04-24,-0.4375,1.0,-0.4646,1.0,0.0,0.0,0.0753,1.0,5
2015-04-25,0.3286,1.0,0.07665,1.0,0.0,0.0,0.0,0.0,4
2015-04-26,0.0,0.0,0.0,0.0,-0.0278,1.0,0.0,0.0,1
2015-04-27,0.0,0.0,-0.9548,1.0,0.0,0.0,0.0,0.0,1
2015-04-29,0.0,0.0,0.6963,1.0,0.0,0.0,0.4733,1.0,2
2015-04-30,-0.9297,1.0,0.0463,1.0,0.0,0.0,0.0,0.0,2
2015-05-01,0.0354,1.0,0.0,0.0,0.0,0.0,0.23825000000000002,1.0,3
2015-05-04,-0.0539,1.0,0.0,0.0,0.07634999999999997,1.0,-0.9436,1.0,5
2015-05-05,-0.8551,1.0,0.0,0.0,0.0,0.0,0.22128,1.0,6
2015-05-07,0.8011,1.0,0.0,0.0,0.0,0.0,-0.42645,1.0,3
2015-05-08,-0.9281,1.0,0.0,0.0,0.0,0.0,0.1791,1.0,2
2015-05-09,0.821,1.0,0.30269999999999997,1.0,0.0,0.0,0.0,0.0,3
2015-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,1.0,2
2015-05-11,0.0,0.0,0.3829,1.0,0.3528,1.0,0.1044,1.0,3
2015-05-12,0.0,0.0,0.071,1.0,0.0,0.0,0.7709,1.0,2
2015-05-13,0.0,0.0,-0.742,1.0,0.0,0.0,-0.1067333333333333,1.0,4
2015-05-14,-0.8332,1.0,0.0,0.0,0.0,0.0,-0.0002,1.0,2
2015-05-15,0.9246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-05-16,0.0,0.0,0.6631,1.0,0.0,0.0,0.1597,1.0,4
2015-05-17,0.0,0.0,-0.8241,1.0,0.0,0.0,0.0,0.0,1
2015-05-18,0.0693,1.0,0.3295,1.0,0.0,0.0,0.0,0.0,3
2015-05-19,-0.9376,1.0,0.0,0.0,0.0,0.0,0.1673,1.0,5
2015-05-20,0.0,0.0,0.8704,1.0,0.0,0.0,-0.30466666666666664,1.0,4
2015-05-21,-0.83065,1.0,0.0,0.0,0.0,0.0,0.0253,1.0,3
2015-05-22,-0.9526,1.0,0.44273333333333337,1.0,0.0,0.0,-0.5777,1.0,5
2015-05-24,0.0,0.0,0.0148,1.0,0.0,0.0,-0.49745,1.0,3
2015-05-25,0.6137,1.0,0.17206666666666667,1.0,-0.8718,1.0,0.0,0.0,5
2015-05-26,0.4356,1.0,0.6846,1.0,0.0,0.0,-0.7408,1.0,3
2015-05-27,-0.6277,1.0,-0.0627,1.0,0.0,0.0,0.2689,1.0,5
2015-05-28,0.1235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-05-29,-0.22163333333333332,1.0,0.166,1.0,0.0,0.0,-0.3399,1.0,5
2015-05-30,0.8701,1.0,0.21764999999999998,1.0,0.0,0.0,0.0,0.0,3
2015-06-01,-0.5302,1.0,-0.0142,1.0,0.0,0.0,0.4392666666666667,1.0,5
2015-06-02,0.541,1.0,0.0,0.0,0.0,0.0,0.3360666666666667,1.0,4
2015-06-03,0.36429999999999996,1.0,0.0,0.0,0.0,0.0,0.1743,1.0,3
2015-06-04,0.0,0.0,0.0197,1.0,0.0,0.0,0.0693,1.0,2
2015-06-05,-0.177975,1.0,0.7302,1.0,0.0,0.0,0.018950000000000022,1.0,7
2015-06-06,-0.6616666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2015-06-08,0.0,0.0,-0.4032,1.0,0.0,0.0,0.0,0.0,1
2015-06-09,-0.1444,1.0,0.0254,1.0,0.0,0.0,-0.26194999999999996,1.0,5
2015-06-10,0.4752,1.0,0.0,0.0,0.0,0.0,-0.9456,1.0,2
2015-06-11,0.0,0.0,0.0693,1.0,0.0,0.0,-0.4252,1.0,2
2015-06-12,0.0,0.0,0.1757,1.0,0.0,0.0,0.0,0.0,1
2015-06-13,0.1577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-06-15,-0.844,1.0,0.2276,1.0,0.0,0.0,0.0,0.0,2
2015-06-16,0.2126,1.0,0.5475,1.0,0.0,0.0,0.0,0.0,3
2015-06-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.8143,1.0,1
2015-06-18,-0.7796,1.0,0.0,0.0,0.0,0.0,0.0037,1.0,2
2015-06-19,0.0,0.0,-0.4576,1.0,0.0,0.0,0.0,0.0,2
2015-06-20,-0.9428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-06-21,-0.44845,1.0,-0.9057,1.0,0.0,0.0,0.0332,1.0,4
2015-06-22,0.7751,1.0,0.0,0.0,0.0,0.0,0.5373,1.0,2
2015-06-23,-0.9531,1.0,-0.8727,1.0,0.0,0.0,-0.1523,1.0,3
2015-06-24,-0.8755,1.0,-0.0308,1.0,0.0,0.0,0.0,0.0,2
2015-06-25,0.2069,1.0,-0.05299999999999997,1.0,0.0,0.0,-0.2684,1.0,5
2015-06-26,0.0,0.0,0.05356666666666667,1.0,0.0,0.0,-0.057,1.0,4
2015-06-27,0.0,0.0,0.74305,1.0,0.0,0.0,-0.08644999999999999,1.0,4
2015-06-28,0.2269,1.0,0.0,0.0,0.0,0.0,-0.5723,1.0,2
2015-06-29,-0.59215,1.0,0.5157,1.0,0.3941,1.0,0.0,0.0,5
2015-06-30,-0.87325,1.0,-0.5789,1.0,0.0,0.0,-0.572,1.0,4
2015-07-01,0.8379,1.0,-0.4583,1.0,0.0,0.0,-0.6327,1.0,5
2015-07-02,0.4573,1.0,0.0,0.0,0.0,0.0,0.49815,1.0,3
2015-07-03,0.0,0.0,0.0878,1.0,0.0,0.0,0.6103,1.0,4
2015-07-04,0.03915,1.0,-0.03860000000000002,1.0,0.0,0.0,0.0,0.0,4
2015-07-05,0.0,0.0,-0.6097,1.0,0.0,0.0,-0.7321,1.0,2
2015-07-06,0.0,0.0,-0.07555,1.0,-0.9458,1.0,-0.018799999999999997,1.0,6
2015-07-07,-0.1427,1.0,0.0,0.0,0.0,0.0,0.0194,1.0,2
2015-07-08,-0.3479,1.0,-0.9225,1.0,0.0,0.0,-0.8710500000000001,1.0,4
2015-07-09,-0.9135,1.0,0.0563,1.0,0.0,0.0,-0.8383,1.0,3
2015-07-10,-0.50115,1.0,0.585,1.0,0.0,0.0,-0.864,1.0,4
2015-07-11,0.2274,1.0,0.776,1.0,0.0,0.0,0.3165,1.0,5
2015-07-12,0.0,0.0,-0.2106,1.0,0.3567,1.0,0.9152,1.0,3
2015-07-13,-0.01405,1.0,-0.55575,1.0,0.893,1.0,-0.48634999999999995,1.0,7
2015-07-14,0.6826,1.0,-0.35102500000000003,1.0,0.0,0.0,0.4433,1.0,7
2015-07-15,0.0,0.0,0.4518,1.0,0.0,0.0,-0.15425,1.0,4
2015-07-16,0.5552,1.0,-0.2982,1.0,0.0,0.0,0.29916666666666664,1.0,6
2015-07-17,0.10210000000000001,1.0,-0.02652499999999998,1.0,0.0,0.0,0.4753,1.0,9
2015-07-18,0.0,0.0,0.3335,1.0,0.0,0.0,0.0,0.0,1
2015-07-20,0.0,0.0,0.6708,1.0,0.0,0.0,0.0,0.0,1
2015-07-21,0.0,0.0,0.9238,1.0,0.7899,1.0,0.0,0.0,2
2015-07-22,0.8297,1.0,0.0,0.0,0.0,0.0,-0.928,1.0,2
2015-07-23,-0.41984999999999995,1.0,0.0578,1.0,0.0,0.0,-0.57995,1.0,5
2015-07-24,-0.8974,1.0,-0.016849999999999997,1.0,0.0,0.0,0.0,0.0,3
2015-07-25,-0.7399,1.0,-0.23914999999999997,1.0,0.0,0.0,0.420375,1.0,7
2015-07-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.47595,1.0,2
2015-07-27,0.1031,1.0,-0.9247,1.0,-0.5251,1.0,0.0383,1.0,5
2015-07-28,-0.9579,1.0,0.0,0.0,0.0,0.0,0.26456666666666667,1.0,4
2015-07-29,0.6064666666666666,1.0,0.0,0.0,0.0,0.0,0.5383,1.0,5
2015-07-30,0.29125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015-07-31,-0.15535,1.0,0.2659,1.0,0.0,0.0,0.002850000000000002,1.0,6
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.4642,1.0,1
2015-08-02,-0.0652,1.0,0.3392,1.0,0.0,0.0,0.7235,1.0,4
2015-08-03,0.0,0.0,0.3322,1.0,0.6358,1.0,-0.36935,1.0,4
2015-08-04,-0.0167,1.0,0.0,0.0,0.0,0.0,0.5507,1.0,4
2015-08-05,0.0,0.0,-0.5015,1.0,0.0,0.0,0.0,0.0,1
2015-08-06,0.5661,1.0,0.3915,1.0,0.0,0.0,0.0,0.0,3
2015-08-07,0.3191,1.0,0.11125,1.0,0.0,0.0,0.5192666666666667,1.0,7
2015-08-08,-0.21200000000000002,1.0,-0.0964,1.0,-0.8514,1.0,0.752,1.0,7
2015-08-10,-0.795,1.0,0.0,0.0,0.9069,1.0,0.0,0.0,2
2015-08-11,-0.81725,1.0,0.66566,1.0,0.0,0.0,0.1331,1.0,8
2015-08-12,0.37484999999999996,1.0,-0.12065000000000001,1.0,0.0,0.0,0.0,0.0,4
2015-08-13,-0.9127,1.0,0.0,0.0,-0.0307,1.0,0.6472,1.0,3
2015-08-14,0.3726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015-08-15,-0.8579,1.0,-0.0005500000000000019,1.0,0.8725,1.0,0.0,0.0,4
2015-08-16,0.0,0.0,0.3021,1.0,0.0,0.0,0.0,0.0,2
2015-08-17,0.67855,1.0,0.0,0.0,-0.7511000000000001,1.0,-0.2211,1.0,7
2015-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.102,1.0,1
2015-08-19,-0.22743333333333335,1.0,0.0,0.0,0.0,0.0,-0.6421,1.0,4
2015-08-20,-0.4752,1.0,0.0,0.0,0.0,0.0,-0.008899999999999998,1.0,4
2015-08-21,-0.9541,1.0,0.0,0.0,0.0,0.0,0.46205,1.0,3
2015-08-22,-0.030600000000000016,1.0,0.3089,1.0,0.0,0.0,-0.7792,1.0,6
2015-08-23,-0.8452,1.0,0.0,0.0,0.0,0.0,-0.5344,1.0,3
2015-08-24,-0.9564,1.0,0.0,0.0,-0.8851,1.0,0.0,0.0,2
2015-08-25,-0.7238,1.0,0.020650000000000016,1.0,-0.9187,1.0,0.0,0.0,5
2015-08-26,0.0946,1.0,-0.7752,1.0,-0.7564,1.0,0.0,0.0,5
2015-08-27,-0.45796666666666663,1.0,0.046499999999999986,1.0,0.0,0.0,-0.72625,1.0,7
2015-08-28,0.1372,1.0,-0.0031,1.0,-0.3632,1.0,0.8394,1.0,5
2015-08-29,-0.8624,1.0,-0.1119,1.0,-0.7596,1.0,0.0,0.0,3
2015-08-31,-0.014175000000000021,1.0,0.0438,1.0,-0.0271,1.0,0.002950000000000008,1.0,8
2015-09-01,0.6552,1.0,-0.8014,1.0,0.0,0.0,0.5035,1.0,3
2015-09-02,0.0,0.0,-0.44756666666666667,1.0,0.0,0.0,-0.5682666666666666,1.0,6
2015-09-03,-0.4064,1.0,0.3247,1.0,0.0,0.0,-0.4274,1.0,4
2015-09-04,-0.4367,1.0,0.5735666666666667,1.0,0.0262,1.0,-0.0226,1.0,7
2015-09-05,0.0,0.0,0.6098,1.0,0.0,0.0,0.7918,1.0,2
2015-09-06,0.0,0.0,0.0834,1.0,-0.8332,1.0,0.6989,1.0,4
2015-09-07,-0.9328,1.0,0.1001,1.0,-0.8182,1.0,0.0,0.0,3
2015-09-08,-0.8954,1.0,-0.7804,1.0,0.0,0.0,-0.41745,1.0,4
2015-09-09,0.3862,1.0,0.6452,1.0,0.0,0.0,-0.025600000000000005,1.0,6
2015-09-10,0.5827,1.0,0.0,0.0,0.0,0.0,0.0107,1.0,2
2015-09-11,-0.9397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-09-12,-0.8663,1.0,0.0,0.0,-0.9476,1.0,0.38439999999999996,1.0,4
2015-09-13,0.0,0.0,-0.8112,1.0,0.0,0.0,0.0,0.0,1
2015-09-14,0.0,0.0,0.1688,1.0,-0.6629,1.0,0.0584,1.0,3
2015-09-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.9015,1.0,1
2015-09-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.6215,1.0,3
2015-09-17,0.2342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-09-18,-0.9439,1.0,0.0,0.0,0.0,0.0,-0.8406,1.0,3
2015-09-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.55565,1.0,2
2015-09-21,0.0667,1.0,0.0375,1.0,0.6281,1.0,-0.7628,1.0,4
2015-09-22,0.3228,1.0,0.0,0.0,0.0,0.0,-0.16490000000000002,1.0,5
2015-09-23,-0.1955,1.0,0.0,0.0,0.0,0.0,0.20679999999999998,1.0,6
2015-09-24,-0.6739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-09-25,0.0,0.0,-0.9153,1.0,0.0,0.0,0.8422,1.0,2
2015-09-28,0.0,0.0,0.0662,1.0,-0.8112,1.0,0.25005,1.0,4
2015-09-29,-0.5259750000000001,1.0,-0.009,1.0,0.0,0.0,-0.4352,1.0,7
2015-09-30,-0.1797,1.0,-0.12484999999999999,1.0,0.0,0.0,-0.06975,1.0,9
2015-10-01,0.0,0.0,-0.26825,1.0,0.0,0.0,-0.17695,1.0,4
2015-10-02,0.0109,1.0,-0.16693333333333335,1.0,0.0,0.0,-0.3702,1.0,6
2015-10-03,-0.33726666666666666,1.0,0.1876,1.0,0.0,0.0,-0.1878,1.0,7
2015-10-04,0.0,0.0,-0.8844,1.0,0.0,0.0,0.0121,1.0,2
2015-10-05,-0.2052,1.0,-0.0449,1.0,0.0,0.0,0.1102,1.0,4
2015-10-06,-0.3983,1.0,-0.1745,1.0,0.0,0.0,0.06690000000000002,1.0,7
2015-10-07,0.0285,1.0,-0.9239,1.0,0.0,0.0,-0.20234000000000002,1.0,7
2015-10-08,0.554,1.0,-0.35355000000000003,1.0,0.0,0.0,-0.15685000000000002,1.0,5
2015-10-09,0.7127,1.0,-0.40695,1.0,0.0,0.0,0.0,0.0,3
2015-10-10,-0.7929,1.0,0.0,0.0,0.0,0.0,0.3146,1.0,2
2015-10-11,0.0723,1.0,0.0,0.0,0.0,0.0,-0.030350000000000002,1.0,3
2015-10-12,0.0,0.0,0.3535,1.0,0.0,0.0,-0.5144,1.0,3
2015-10-13,0.8412,1.0,-0.44966666666666666,1.0,0.0,0.0,0.47795,1.0,6
2015-10-14,-0.91005,1.0,0.6024,1.0,0.0,0.0,-0.0094,1.0,4
2015-10-15,0.93,1.0,0.0,0.0,0.0,0.0,0.0252,1.0,2
2015-10-16,0.0,0.0,0.5429333333333334,1.0,0.0,0.0,-0.5805,1.0,4
2015-10-17,0.0,0.0,0.1846,1.0,0.0,0.0,0.0,0.0,1
2015-10-18,-0.5395,1.0,0.0,0.0,0.0,0.0,0.8796,1.0,2
2015-10-19,0.0157,1.0,0.0,0.0,0.0537,1.0,0.4854,1.0,5
2015-10-20,-0.2185,1.0,0.033899999999999986,1.0,0.0,0.0,-0.7324999999999999,1.0,7
2015-10-21,-0.8100499999999999,1.0,0.1268,1.0,0.0,0.0,0.0,0.0,3
2015-10-22,0.8659,1.0,-0.3411,1.0,0.0,0.0,0.1532,1.0,3
2015-10-23,0.0,0.0,0.3608,1.0,0.0,0.0,0.0549,1.0,2
2015-10-24,0.0,0.0,-0.9168,1.0,0.0,0.0,-0.008900000000000002,1.0,3
2015-10-26,-0.9536,1.0,0.0,0.0,-0.44075000000000003,1.0,0.0638,1.0,4
2015-10-27,-0.4717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015-10-28,0.0,0.0,-0.30765,1.0,-0.0306,1.0,0.1515,1.0,4
2015-10-29,0.5148666666666667,1.0,0.7181,1.0,0.0,0.0,0.0,0.0,4
2015-10-30,0.2822,1.0,0.2053,1.0,0.0,0.0,-0.5433,1.0,5
2015-10-31,-0.9523,1.0,0.8771,1.0,0.0,0.0,0.0379,1.0,3
2015-11-01,-0.4362,1.0,0.1884,1.0,0.0,0.0,0.5231666666666667,1.0,6
2015-11-02,0.49874999999999997,1.0,0.0,0.0,-0.7484,1.0,0.0971,1.0,4
2015-11-03,-0.9035,1.0,-0.30365000000000003,1.0,0.0,0.0,0.34075,1.0,5
2015-11-04,0.809,1.0,0.0,0.0,0.0,0.0,-0.448,1.0,2
2015-11-05,0.7502500000000001,1.0,0.0,0.0,0.0,0.0,0.6366499999999999,1.0,4
2015-11-06,-0.77935,1.0,0.0,0.0,0.0,0.0,0.634,1.0,4
2015-11-07,-0.22142499999999998,1.0,0.0,0.0,0.0,0.0,0.567,1.0,5
2015-11-08,0.07630000000000002,1.0,0.0,0.0,-0.9483,1.0,0.12769999999999998,1.0,6
2015-11-09,-0.1452,1.0,0.4799,1.0,-0.856,1.0,0.0885,1.0,4
2015-11-10,-0.9402,1.0,0.34855,1.0,0.0,0.0,0.0327,1.0,5
2015-11-11,-0.9606,1.0,0.0,0.0,0.0,0.0,0.0564,1.0,2
2015-11-12,0.0029,1.0,0.5863333333333333,1.0,0.0,0.0,0.063,1.0,6
2015-11-13,0.3048,1.0,0.44115,1.0,0.0,0.0,0.20154999999999998,1.0,7
2015-11-14,-0.9594,1.0,0.8581,1.0,0.0,0.0,-0.3453,1.0,5
2015-11-15,0.1387,1.0,0.022,1.0,0.0,0.0,0.0,0.0,3
2015-11-16,-0.15255000000000002,1.0,-0.008199999999999999,1.0,-0.0598,1.0,0.4613,1.0,7
2015-11-17,-0.5723666666666667,1.0,0.0,0.0,0.0,0.0,-0.31455,1.0,7
2015-11-18,0.794,1.0,-0.5469666666666667,1.0,0.0,0.0,0.0,0.0,5
2015-11-19,-0.42239999999999994,1.0,0.0,0.0,0.0,0.0,-0.0267,1.0,4
2015-11-20,0.1712,1.0,0.7907,1.0,0.0,0.0,-0.33875,1.0,4
2015-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.47425,1.0,2
2015-11-22,-0.3459,1.0,0.0,0.0,0.0,0.0,-0.4243666666666666,1.0,5
2015-11-23,0.0,0.0,0.0,0.0,0.2306,1.0,0.0906,1.0,2
2015-11-24,-0.9343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.11655000000000001,1.0,2
2015-11-27,-0.8675333333333334,1.0,-0.37385,1.0,0.0,0.0,-0.5424,1.0,7
2015-11-28,0.08637500000000001,1.0,0.0,0.0,0.0,0.0,-0.13085,1.0,6
2015-11-29,-0.858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-11-30,-0.837,1.0,0.0,0.0,0.7778,1.0,0.0,0.0,2
2015-12-01,-0.9581,1.0,0.0,0.0,0.0,0.0,0.159675,1.0,5
2015-12-02,-0.3412,1.0,0.49846666666666667,1.0,0.0,0.0,0.3175,1.0,8
2015-12-03,-0.0315,1.0,0.0645,1.0,0.0,0.0,0.13932,1.0,8
2015-12-04,-0.4865,1.0,0.6624,1.0,0.0,0.0,0.9305,1.0,4
2015-12-05,-0.0632,1.0,0.0,0.0,0.0,0.0,0.4199,1.0,3
2015-12-06,0.0,0.0,0.2309,1.0,0.0,0.0,0.0,0.0,2
2015-12-07,0.0,0.0,0.0,0.0,-0.2653,1.0,0.6543,1.0,2
2015-12-08,0.0322,1.0,0.0,0.0,0.0,0.0,-0.34795,1.0,3
2015-12-09,-0.881,1.0,0.19046666666666665,1.0,-0.8955,1.0,0.0975,1.0,6
2015-12-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.752,1.0,1
2015-12-11,0.2526,1.0,0.0,0.0,0.0,0.0,-0.0316,1.0,3
2015-12-12,0.14,1.0,0.10485,1.0,0.0,0.0,-0.90595,1.0,8
2015-12-13,0.0,0.0,-0.35425,1.0,0.0,0.0,0.0,0.0,2
2015-12-14,-0.298525,1.0,0.0,0.0,0.03705,1.0,0.469,1.0,7
2015-12-15,-0.09003333333333334,1.0,0.2333666666666667,1.0,0.0,0.0,-0.7958666666666666,1.0,9
2015-12-16,-0.9307,1.0,0.0695,1.0,0.0,0.0,0.8226,1.0,3
2015-12-17,0.8998,1.0,-0.06530000000000002,1.0,0.0,0.0,-0.35546666666666665,1.0,6
2015-12-18,0.50305,1.0,0.0235,1.0,0.0,0.0,-0.185,1.0,4
2015-12-19,-0.7588,1.0,-0.07129999999999997,1.0,0.0,0.0,0.0002499999999999999,1.0,6
2015-12-20,0.0,0.0,0.5014500000000001,1.0,0.0,0.0,0.0892,1.0,5
2015-12-21,0.24606666666666666,1.0,0.0,0.0,0.0,0.0,0.008,1.0,4
2015-12-22,-0.2747,1.0,0.06004999999999999,1.0,0.0,0.0,-0.921,1.0,6
2015-12-23,-0.4688,1.0,-0.8291,1.0,0.0,0.0,-0.0611,1.0,4
2015-12-24,-0.9571,1.0,0.06355,1.0,0.0,0.0,0.0,0.0,3
2015-12-25,0.0,0.0,0.8784,1.0,0.0,0.0,-0.2412,1.0,2
2015-12-28,0.0,0.0,-0.0037,1.0,-0.8101,1.0,0.058650000000000035,1.0,6
2015-12-29,0.0,0.0,-0.14636666666666667,1.0,0.0,0.0,0.1774,1.0,7
2015-12-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.8766,1.0,2
2015-12-31,-0.8759,1.0,0.8131,1.0,0.0653,1.0,0.0,0.0,3
2016-01-01,-0.4024,1.0,0.2633,1.0,0.807,1.0,-0.414,1.0,6
2016-01-02,0.0,0.0,0.07973333333333336,1.0,0.0,0.0,0.8933,1.0,4
2016-01-03,0.4725,1.0,-0.6083000000000001,1.0,0.0,0.0,0.0,0.0,5
2016-01-04,0.0743,1.0,0.8684,1.0,0.0,0.0,0.1135,1.0,3
2016-01-05,-0.8089000000000001,1.0,0.6026,1.0,0.0,0.0,0.1051,1.0,5
2016-01-06,-0.38400000000000006,1.0,0.32254,1.0,0.0,0.0,0.45659999999999995,1.0,10
2016-01-07,-0.9339999999999999,1.0,0.6191,1.0,0.0,0.0,0.0,0.0,3
2016-01-08,-0.934,1.0,-0.18283333333333332,1.0,0.0,0.0,-0.11766666666666664,1.0,7
2016-01-09,-0.46575,1.0,0.3164,1.0,0.0,0.0,0.41995,1.0,5
2016-01-10,-0.31025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2016-01-11,0.0507,1.0,0.0,0.0,0.7707,1.0,-0.04544999999999999,1.0,4
2016-01-12,-0.29353333333333337,1.0,-0.9208,1.0,0.0,0.0,-0.9627,1.0,5
2016-01-13,-0.1043,1.0,0.1295,1.0,0.0,0.0,0.381725,1.0,6
2016-01-14,-0.9556,1.0,0.4749666666666667,1.0,0.0,0.0,0.0,0.0,4
2016-01-15,-0.9393,1.0,0.007,1.0,0.0,0.0,0.012,1.0,3
2016-01-16,-0.9358,1.0,0.0,0.0,0.0,0.0,0.8795,1.0,2
2016-01-17,-0.26065,1.0,0.4129,1.0,0.0,0.0,0.02195,1.0,5
2016-01-18,-0.0733,1.0,0.77545,1.0,0.6473,1.0,0.0,0.0,4
2016-01-19,-0.7513,1.0,0.0,0.0,0.0,0.0,-0.8868499999999999,1.0,3
2016-01-20,0.4082,1.0,0.0104,1.0,0.0,0.0,0.32203333333333334,1.0,5
